id,lon,lat,taxonomy,structural,night,number,heritage,retrofit,SA1
848,116.776455359,-31.877485965,Timber_Modern,483020.0,2.15106146,1.0,NH,2,50902124504
855,116.776057847,-31.876997243,UA8_base,335690.0,2.15106146,1.0,NH,2,50902124504
850,116.774657853,-31.877294021,Timber_Modern,559888.0,2.15106146,1.0,NH,2,50902124504
207,116.765839489,-31.891910147,UA7_full,547546.0,1.58614336,1.0,H,2,50902124508
526,116.781934284,-31.867701698,Timber_Modern,554624.0,2.15106146,1.0,NH,2,50902124504
1086,116.782121641,-31.868026807,Timber_Modern,559888.0,2.15106146,1.0,NH,2,50902124504
1078,116.78230125,-31.86846232,Timber_Modern,541797.0,2.15106146,1.0,NH,2,50902124504
1426,116.772998665,-31.894655489,UA7_full,732679.0,1.58,1.0,H,2,50902124508
1480,116.771514817,-31.893459142,UA1_base,384390.0,1.58614336,1.0,H,2,50902124508
1407,116.771501237,-31.895018937,Timber_Modern,754527.0,1.45318846,1.0,NH,2,50902124509
1414,116.770290419,-31.89484011,URM_Modern,541797.0,1.45318846,1.0,NH,2,50902124509
1412,116.769872844,-31.894975459,UA1_base,334292.0,1.58614336,1.0,H,2,50902124508
1417,116.769913809,-31.893735873,URM_Modern,7501462.0,58.1145883399999,1.0,NH,2,50902124508
1474,116.769698665,-31.894725968,UA1_base,365449.0,1.58614336,1.0,H,2,50902124508
1385,116.769494637,-31.898318444,URM_Modern,541797.0,1.58614336,1.0,NH,2,50902124508
1382,116.769228718,-31.898654656,URM_Modern,294178.0,1.58614336,1.0,NH,2,50902124508
431,116.769159903,-31.881248257,UA1_base,279972.0,2.02040816,1.0,NH,2,50902124516
439,116.768402873,-31.881150818,ISS_SS_S_Modern,541797.0,2.02040816,1.0,NH,2,50902124516
726,116.765105323,-31.873359542,URM_Modern,672753.0,2.0,1.0,NH,2,50902124516
730,116.76472551,-31.872794537,URM_Modern,630848.0,2.02040816,1.0,NH,2,50902124516
733,116.764521513,-31.872488906,Timber_Modern,450916.0,2.02040816,1.0,NH,2,50902124516
737,116.76534095,-31.872121625,Timber_Modern,433810.0,2.02040816,1.0,NH,2,50902124516
736,116.764064979,-31.872274385,Timber_Modern,531867.0,2.02040816,1.0,NH,2,50902124516
738,116.763322243,-31.872225541,Timber_Modern,440685.0,2.02040816,1.0,NH,2,50902124516
741,116.764816378,-31.871478801,Timber_Modern,352896.0,2.02040816,1.0,NH,2,50902124516
642,116.761900376,-31.879434551,UA8_base,264751.0,2.34046848,1.0,NH,2,50902124515
620,116.762005664,-31.880009929,UA8_base,439533.0,2.34046848,1.0,NH,2,50902124515
638,116.761540325,-31.879543185,Timber_Modern,269169.0,2.34046848,1.0,NH,2,50902124515
627,116.760980899,-31.879849584,UA1_base,401954.0,2.34046848,1.0,NH,2,50902124515
448,116.761168106,-31.880241172,UA1_base,311133.0,2.34046848,1.0,NH,2,50902124515
614,116.760569838,-31.880029879,UA1_base,406068.0,2.34046848,1.0,NH,2,50902124515
444,116.760873823,-31.880379954,Timber_Modern,338374.0,2.34046848,1.0,NH,2,50902124515
892,116.778395043,-31.875852792,URM_Modern,559289.0,2.15106146,1.0,NH,2,50902124504
881,116.777888882,-31.876103033,Timber_Modern,407210.0,2.15106146,1.0,NH,2,50902124504
910,116.778236304,-31.875506094,Timber_Modern,477488.0,2.15106146,1.0,NH,2,50902124504
887,116.777793599,-31.8759522,Timber_Modern,598640.0,2.15106146,1.0,NH,2,50902124504
897,116.777500522,-31.875703224,Timber_Modern,82707.0,2.15106146,1.0,NH,2,50902124504
902,116.777776901,-31.875680595,UA1_base,381468.0,2.15106146,1.0,NH,2,50902124504
931,116.778049346,-31.875005925,URM_Modern,346045.0,2.15106146,1.0,NH,2,50902124504
912,116.777609938,-31.875439121,Timber_Modern,327460.0,2.15106146,1.0,NH,2,50902124504
940,116.778035854,-31.874801898,Timber_Modern,464217.0,2.15106146,1.0,NH,2,50902124504
919,116.777552251,-31.875238336,Timber_Modern,542143.0,2.15106146,1.0,NH,2,50902124504
949,116.777894474,-31.874680739,Timber_Modern,326068.0,2.15106146,1.0,NH,2,50902124504
927,116.777518477,-31.875080296,Timber_Modern,459905.0,2.15106146,1.0,NH,2,50902124504
962,116.777858972,-31.874501589,URM_Modern,363940.0,2.15106146,1.0,NH,2,50902124504
932,116.777424658,-31.874900596,URM_Modern,313663.0,2.15106146,1.0,NH,2,50902124504
942,116.777368613,-31.874771198,URM_Modern,323144.0,2.15106146,1.0,NH,2,50902124504
952,116.777250863,-31.874577371,Timber_Modern,380018.0,2.15106146,1.0,NH,2,50902124504
979,116.777642414,-31.8739717,URM_Modern,302152.0,2.15106146,1.0,NH,2,50902124504
958,116.777261535,-31.874403989,Timber_Modern,415504.0,2.15106146,1.0,NH,2,50902124504
969,116.777158597,-31.874255535,Timber_Modern,327460.0,2.15106146,1.0,NH,2,50902124504
975,116.777098407,-31.874014305,URM_Modern,519086.0,2.15106146,1.0,NH,2,50902124504
1284,116.774237146,-31.890735044,Timber_Modern,407741.0,1.88213166,1.0,NH,2,50902124506
1286,116.773690039,-31.890555293,UA1_base,488206.0,1.88213166,1.0,NH,2,50902124506
1138,116.780985327,-31.883537267,URM_Modern,510920.0,1.88213166,1.0,NH,2,50902124506
543,116.778528395,-31.859334082,Timber_Modern,243546.0,2.00832971,1.0,NH,2,50902124505
545,116.7798309,-31.85889674,Timber_Modern,559888.0,2.00832971,1.0,NH,2,50902124505
544,116.777760759,-31.858506112,Timber_Modern,268203.0,2.00832971,1.0,NH,2,50902124505
550,116.778615417,-31.857512711,Timber_Modern,554624.0,2.00832971,1.0,NH,2,50902124505
396,116.769334666,-31.889734987,UA1_base,447167.0,1.58614336,1.0,H,2,50902124508
395,116.769168388,-31.889746957,UA1_full,302185.0,1.58614336,1.0,H,2,50902124508
375,116.766675832,-31.890296036,UA7_full,2925135.0,0.0,1.0,H,2,50902124508
373,116.766375975,-31.89050828,UA1_full,2392417.0,0.0,1.0,NH,2,50902124508
371,116.766202235,-31.890766693,UA7_full,782083.0,0.0,1.0,NH,2,50902124508
234,116.766842185,-31.8909206979,UA7_full,590273.0,1.58614336,1.0,H,2,50902124508
365,116.766863505,-31.8910309025,13_LBM_T_Old,590273.0,1.58614336,1.0,NH,2,50902124508
230,116.76650748,-31.8910743318,URM_Modern,742522.0,1.58614336,1.0,H,2,50902124508
363,116.766487452,-31.8912254127,URM_Modern,742522.0,1.58614336,1.0,NH,2,50902124508
364,116.76632439,-31.8911156868,13_LBM_T_Modern,742522.0,1.58614336,1.0,NH,2,50902124508
231,116.765056639,-31.89125745,UA1_full,409140.0,1.58614336,1.0,H,2,50902124508
285,116.762990097,-31.892075578,Timber_Modern,480240.0,1.59,1.0,NH,2,50902124508
204,116.762802483,-31.892149749,Timber_Modern,517007.0,1.58614336,1.0,NH,2,50902124508
1370,116.76243154,-31.892987896,13_LBM_S_Modern,4029845.0,0.0,1.0,NH,2,50902124508
1372,116.761968122,-31.893594909,13_LBM_C_Modern,1509537.0,0.0,1.0,NH,2,50902124508
1374,116.762604788,-31.8932913974,13_LBM_C_Modern,680946.0,0.0,1.0,NH,2,50902124508
1419,116.763263735,-31.893448051,URM_Modern,4854730.0,0.0,1.0,NH,2,50902124508
192,116.762446865,-31.89239799,UA1_base,443812.0,1.58614336,1.0,NH,2,50902124508
1011,116.769086042,-31.872490845,UA1_base,410327.0,2.02040816,1.0,NH,2,50902124516
1013,116.769117723,-31.872171463,Timber_Modern,292892.0,2.02040816,1.0,NH,2,50902124516
1017,116.769188003,-31.871946001,Timber_Modern,494619.0,2.02040816,1.0,NH,2,50902124516
1021,116.769268571,-31.871617047,Timber_Modern,327889.0,2.02040816,1.0,NH,2,50902124516
1026,116.769804309,-31.871516896,URM_Modern,316439.0,2.02040816,1.0,NH,2,50902124516
1055,116.769817815,-31.869377442,UA7_full,236000.0,2.00832971,1.0,NH,2,50902124505
1069,116.770450757,-31.868848331,Timber_Modern,414307.0,2.00832971,1.0,NH,2,50902124505
1073,116.770153377,-31.868545105,Timber_Modern,385226.0,2.00832971,1.0,NH,2,50902124505
1076,116.770206295,-31.868359163,Timber_Modern,485248.0,2.00832971,1.0,NH,2,50902124505
1081,116.770463589,-31.86819658,Timber_Modern,559888.0,2.00832971,1.0,NH,2,50902124505
1087,116.770780293,-31.868037736,Timber_Modern,690882.0,2.00832971,1.0,NH,2,50902124505
1089,116.770501456,-31.867712084,Timber_Modern,437171.0,2.00832971,1.0,NH,2,50902124505
458,116.770708982,-31.867501189,Timber_Modern,492984.0,2.00832971,1.0,NH,2,50902124505
529,116.77094805,-31.867128902,URM_Modern,520123.0,2.00832971,1.0,H,2,50902124505
521,116.800699396,-31.846333561,URM_Modern,324112.0,2.00832971,1.0,NH,2,50902124505
484,116.795115852,-31.856616557,URM_Modern,403600.0,2.00832971,1.0,NH,2,50902124505
1399,116.766097246,-31.9015892119,Timber_Modern,408453.0,1.45318846,1.0,NH,2,50902124509
1166,116.77816538,-31.880634122,UA1_base,381895.0,2.15106146,1.0,NH,2,50902124504
1175,116.780507962,-31.881472587,URM_Modern,362268.0,1.88,1.0,NH,2,50902124506
1156,116.778536127,-31.881717667,Timber_Modern,166971.0,1.88213166,1.0,NH,2,50902124506
1154,116.780910034,-31.881584887,URM_Modern,580824.0,1.88213166,1.0,NH,2,50902124506
1149,116.781779299,-31.88242243,URM_Modern,618636.0,1.88213166,1.0,NH,2,50902124506
362,116.768900966,-31.891448117,ISS_SS_S_Modern,553585.0,1.58614336,1.0,NH,2,50902124508
1276,116.775814697,-31.891793844,UA1_base,489757.0,1.88213166,1.0,NH,2,50902124506
1188,116.775926157,-31.891105581,UA8_base,586341.0,1.88213166,1.0,NH,2,50902124506
1275,116.775302387,-31.891938051,Timber_Modern,279401.0,1.88213166,1.0,NH,2,50902124506
1191,116.775467413,-31.890367636,UA1_base,454195.0,1.88213166,1.0,H,2,50902124506
1282,116.775355548,-31.891100633,UA8_base,295255.0,1.88213166,1.0,NH,2,50902124506
1192,116.775390641,-31.890145157,URM_Modern,519693.0,1.88213166,1.0,NH,2,50902124506
1193,116.775231802,-31.889954514,UA1_base,431462.0,1.88213166,1.0,H,2,50902124506
1285,116.774764474,-31.890629685,UA1_base,674780.0,1.88213166,1.0,NH,2,50902124506
1195,116.775142723,-31.889773213,UA1_base,444022.0,1.88213166,1.0,H,2,50902124506
1198,116.774973959,-31.889404366,URM_Modern,730188.0,1.88213166,1.0,NH,2,50902124506
1288,116.774538493,-31.88973332,URM_Modern,472507.0,1.88213166,1.0,NH,2,50902124506
1199,116.774764587,-31.889118009,UA1_base,448876.0,1.88213166,1.0,H,2,50902124506
1293,116.774332304,-31.889379183,URM_Modern,453142.0,1.88213166,1.0,NH,2,50902124506
1203,116.774554124,-31.88864093,URM_Modern,384356.0,1.88213166,1.0,NH,2,50902124506
1295,116.77419437,-31.889199905,Timber_Modern,489944.0,1.88213166,1.0,NH,2,50902124506
1205,116.774318629,-31.888447257,UA1_full,167739.0,1.88213166,1.0,H,2,50902124506
1297,116.774106864,-31.889047107,URM_Modern,385217.0,1.88213166,1.0,NH,2,50902124506
1207,116.77429164,-31.888272381,UA1_base,342263.0,1.88213166,1.0,H,2,50902124506
1302,116.773822131,-31.888741321,URM_Modern,530796.0,1.88213166,1.0,NH,2,50902124506
1212,116.774209845,-31.888153563,UA1_base,308296.0,1.88213166,1.0,NH,2,50902124506
1304,116.773860463,-31.888537571,Timber_Modern,378036.0,1.88213166,1.0,NH,2,50902124506
1215,116.77413438,-31.88800103,Timber_Modern,541797.0,1.88213166,1.0,NH,2,50902124506
1306,116.773711761,-31.888393859,URM_Modern,385159.0,1.88213166,1.0,NH,2,50902124506
1216,116.774074197,-31.887774072,URM_Modern,538618.0,1.88213166,1.0,NH,2,50902124506
1307,116.773641495,-31.888229921,Timber_Modern,444867.0,1.88213166,1.0,NH,2,50902124506
1217,116.77422474,-31.88746617,Timber_Modern,380402.0,1.88213166,1.0,NH,2,50902124506
1308,116.773031426,-31.888166112,URM_Modern,325119.0,1.88213166,1.0,NH,2,50902124506
1220,116.773765166,-31.887370276,URM_Modern,331048.0,1.88213166,1.0,NH,2,50902124506
1328,116.799122098,-31.882248347,Timber_Modern,538271.0,2.15106146,1.0,NH,2,50902124504
1318,116.801008774,-31.883269826,Timber_Modern,464109.0,2.15106146,1.0,NH,2,50902124504
1330,116.79961637,-31.880812711,Timber_Modern,530756.0,2.15106146,1.0,NH,2,50902124504
647,116.76633,-31.879367272,Timber_Modern,559888.0,2.02040816,1.0,NH,2,50902124516
653,116.766261163,-31.878860334,Timber_Modern,559888.0,2.02040816,1.0,NH,2,50902124516
629,116.765558126,-31.879259793,Timber_Modern,345567.0,2.34046848,1.0,H,2,50902124515
646,116.765318122,-31.878884732,UA1_base,366818.0,2.34046848,1.0,H,2,50902124515
649,116.765198622,-31.878748162,UA8_base,351053.0,2.34046848,1.0,NH,2,50902124515
658,116.765088336,-31.878555402,UA1_base,440338.0,2.34046848,1.0,H,2,50902124515
660,116.764651081,-31.878080616,Timber_Modern,554624.0,2.34046848,1.0,NH,2,50902124515
663,116.765258665,-31.877804831,UA1_base,231452.0,2.02040816,1.0,H,2,50902124516
664,116.765051322,-31.877406383,UA1_base,556028.0,2.02040816,1.0,NH,2,50902124516
760,116.764615501,-31.876432634,Timber_Modern,470485.0,2.02040816,1.0,NH,2,50902124516
756,116.763705214,-31.87665022,URM_Modern,684461.0,2.34046848,1.0,NH,2,50902124515
770,116.764073923,-31.875364751,URM_Modern,626363.0,2.02040816,1.0,NH,2,50902124516
717,116.763850442,-31.875064458,Timber_Modern,525163.0,2.02040816,1.0,NH,2,50902124516
761,116.763588894,-31.876254008,URM_Modern,566658.0,2.34046848,1.0,NH,2,50902124515
718,116.763667619,-31.874783895,URM_Modern,546184.0,2.02040816,1.0,NH,2,50902124516
720,116.763343181,-31.874409521,Timber_Modern,607278.0,2.02040816,1.0,NH,2,50902124516
728,116.762724697,-31.873292845,Timber_Modern,344385.0,2.02040816,1.0,NH,2,50902124516
732,116.762492005,-31.872895948,Timber_Modern,568695.0,2.02040816,1.0,NH,2,50902124516
734,116.762221845,-31.872610983,Timber_Modern,652043.0,2.02040816,1.0,NH,2,50902124516
739,116.761980181,-31.871812554,Timber_Modern,541797.0,2.02040816,1.0,NH,2,50902124516
740,116.761774779,-31.871601258,Timber_Modern,310246.0,2.02040816,1.0,NH,2,50902124516
701,116.760623151,-31.869805033,Timber_Modern,385576.0,2.00832971,1.0,NH,2,50902124505
729,116.760849874,-31.873321106,Timber_Modern,559888.0,2.34046848,1.0,NH,2,50902124515
687,116.75944313,-31.87103207,Timber_Modern,286752.0,2.00832971,1.0,NH,2,50902124505
699,116.759617931,-31.869813768,URM_Modern,493415.0,2.00832971,1.0,NH,2,50902124505
715,116.758527619,-31.8692287038,Timber_Modern,155138.0,2.0,1.0,NH,2,50902124505
923,116.778883686,-31.875187025,Timber_Modern,317614.0,2.15106146,1.0,NH,2,50902124504
930,116.778757346,-31.875010795,Timber_Modern,315669.0,2.15106146,1.0,NH,2,50902124504
938,116.77868493,-31.874822881,URM_Modern,405192.0,2.15106146,1.0,NH,2,50902124504
963,116.779109612,-31.874377988,Timber_Modern,347496.0,2.15106146,1.0,NH,2,50902124504
947,116.778638032,-31.874687627,Timber_Modern,268862.0,2.15106146,1.0,NH,2,50902124504
957,116.778620921,-31.874494863,Timber_Modern,326068.0,2.15106146,1.0,NH,2,50902124504
976,116.778960194,-31.874033948,Timber_Modern,324115.0,2.15106146,1.0,NH,2,50902124504
965,116.778484735,-31.874333256,Timber_Modern,275360.0,2.15106146,1.0,NH,2,50902124504
983,116.77883597,-31.873903969,URM_Modern,509023.0,2.15106146,1.0,NH,2,50902124504
970,116.77841039,-31.874122299,URM_Modern,297279.0,2.15106146,1.0,NH,2,50902124504
980,116.778344264,-31.873932245,UA8_base,359443.0,2.15106146,1.0,NH,2,50902124504
993,116.778302558,-31.873575428,URM_Modern,342967.0,2.15106146,1.0,NH,2,50902124504
208,116.769999499,-31.891937115,UA1_base,320061.0,1.58614336,1.0,NH,2,50902124508
359,116.770040376,-31.891662476,UA1_base,420038.0,1.58614336,1.0,NH,2,50902124508
227,116.770024089,-31.891510556,UA1_base,373776.0,1.58614336,1.0,NH,2,50902124508
707,116.749815337,-31.868761609,Timber_Modern,618911.0,2.00832971,1.0,NH,2,50902124505
228,116.760690252,-31.891593371,Timber_Modern,191413.0,1.58614336,1.0,NH,2,50902124508
232,116.760407808,-31.891115043,UA1_base,508231.0,1.58614336,1.0,NH,2,50902124508
241,116.760302011,-31.890906118,UA8_base,240734.0,1.58614336,1.0,NH,2,50902124508
246,116.760205405,-31.890729588,Timber_Modern,269282.0,1.58614336,1.0,NH,2,50902124508
248,116.760112458,-31.890553037,UA8_base,491216.0,1.58614336,1.0,NH,2,50902124508
252,116.76001202,-31.890367391,UA8_base,281136.0,1.58614336,1.0,NH,2,50902124508
255,116.759849877,-31.890210022,UA8_base,352384.0,1.58614336,1.0,NH,2,50902124508
258,116.759807878,-31.889878603,UA1_base,311520.0,1.58614336,1.0,NH,2,50902124508
273,116.759244202,-31.889069758,Timber_Modern,305135.0,1.58614336,1.0,NH,2,50902124508
279,116.759004876,-31.88877008,URM_Modern,434849.0,1.58614336,1.0,NH,2,50902124508
104,116.755168889,-31.882300162,Timber_Modern,308296.0,2.34046848,1.0,NH,2,50902124515
122,116.754757171,-31.881618938,URM_Modern,524109.0,2.34046848,1.0,NH,2,50902124515
129,116.7546335,-31.88136112,URM_Modern,308296.0,2.34046848,1.0,NH,2,50902124515
157,116.754157443,-31.880606044,Timber_Modern,411602.0,2.34046848,1.0,NH,2,50902124515
657,116.753356217,-31.879137935,UA1_base,486315.0,2.34046848,1.0,NH,2,50902124515
755,116.7526369,-31.876994677,Timber_Modern,442853.0,2.34046848,1.0,NH,2,50902124515
671,116.749940967,-31.873583484,UA1_base,417649.0,2.00832971,1.0,NH,2,50902124505
1214,116.776068876,-31.887934624,URM_Modern,549555.0,1.88213166,1.0,NH,2,50902124506
1206,116.776106822,-31.888375865,Timber_Modern,456620.0,1.88213166,1.0,NH,2,50902124506
1213,116.775699444,-31.888112072,Timber_Modern,392084.0,1.88213166,1.0,NH,2,50902124506
1204,116.775753827,-31.888520754,Timber_Modern,499141.0,1.88213166,1.0,NH,2,50902124506
1211,116.775515812,-31.888199719,UA1_base,396540.0,1.88213166,1.0,H,2,50902124506
1202,116.775475977,-31.888642982,Timber_Modern,385140.0,1.88213166,1.0,NH,2,50902124506
1210,116.775255168,-31.888191205,URM_Modern,605714.0,1.88213166,1.0,NH,2,50902124506
1209,116.774880518,-31.887946147,Timber_Modern,389761.0,1.88213166,1.0,NH,2,50902124506
1201,116.775210339,-31.888778334,Timber_Modern,473261.0,1.88213166,1.0,NH,2,50902124506
1208,116.774966483,-31.888487479,UA1_base,390962.0,1.88213166,1.0,H,2,50902124506
1006,116.769109467,-31.872945056,URM_Modern,539136.0,2.02040816,1.0,NH,2,50902124516
1394,116.769140121,-31.897214102,Timber_Modern,253112.0,1.58614336,1.0,NH,2,50902124508
1454,116.769072727,-31.896380532,UA1_full,432621.0,1.58614336,1.0,H,2,50902124508
1453,116.768861426,-31.896470459,UA1_base,420939.0,1.58614336,1.0,H,2,50902124508
1470,116.768415135,-31.89666093,UA8_base,282062.0,1.58614336,1.0,NH,2,50902124508
1450,116.768204503,-31.896743673,UA1_base,310388.0,1.58614336,1.0,H,2,50902124508
1449,116.768052452,-31.896812079,UA1_base,232525.0,1.58614336,1.0,H,2,50902124508
1447,116.767874173,-31.89683652,UA1_base,469039.0,1.58614336,1.0,H,2,50902124508
1446,116.767740597,-31.896917251,UA8_base,432524.0,1.58614336,1.0,NH,2,50902124508
1434,116.766688253,-31.89791602,13_LBM_S_Modern,540152.0,0.0,1.0,NH,2,50902124508
1433,116.766412167,-31.898068833,ISS_SS_S_Modern,167280.0,0.0,1.0,NH,2,50902124508
1404,116.765955817,-31.8981817076,13_LBM_C_Modern,379968.0,0.0,1.0,NH,2,50902124508
1432,116.765998335,-31.8982610693,ISS_SS_S_Modern,379968.0,0.0,1.0,NH,2,50902124508
1430,116.765766861,-31.89844658,ISS_SS_S_Modern,603758.0,0.0,1.0,NH,2,50902124508
1429,116.765287868,-31.898654556,ISS_SS_S_Modern,567988.0,0.0,1.0,NH,2,50902124508
1416,116.765028941,-31.898675738,ISS_SS_S_Modern,392722.0,0.0,1.0,NH,2,50902124508
1436,116.765012631,-31.897968249,ISS_SS_S_Modern,272445.0,0.0,1.0,NH,2,50902124508
1435,116.764816479,-31.898149086,ISS_SS_S_Modern,982628.0,0.0,1.0,NH,2,50902124508
1459,116.766757873,-31.895714388,UA8_base,288313.0,1.58614336,1.0,NH,2,50902124508
1462,116.766633597,-31.895499892,UA8_base,280009.0,1.58614336,1.0,NH,2,50902124508
1465,116.766392015,-31.895231342,UA8_base,346132.0,1.58614336,1.0,NH,2,50902124508
1483,116.766691229,-31.89449012,URM_Modern,3019469.0,0.0,1.0,NH,2,50902124508
1467,116.766305373,-31.895062395,Timber_Modern,264322.0,1.58614336,1.0,NH,2,50902124508
1472,116.766204176,-31.894759606,UA1_base,455600.0,1.58614336,1.0,H,2,50902124508
1392,116.76431132,-31.897385972,Timber_Modern,387775.0,1.58614336,1.0,NH,2,50902124508
1359,116.764336503,-31.896795747,ISS_SS_S_Modern,1284271.0,0.0,1.0,NH,2,50902124508
1437,116.764889984,-31.897144165,ISS_SS_S_Modern,281922.0,0.0,1.0,NH,2,50902124508
1361,116.764726606,-31.896567167,ISS_SS_S_Modern,579931.0,0.0,1.0,NH,2,50902124508
683,116.763426579,-31.870780172,Timber_Modern,494212.0,2.02040816,1.0,NH,2,50902124516
693,116.764031102,-31.870464402,Timber_Modern,422445.0,2.02040816,1.0,NH,2,50902124516
680,116.763657058,-31.871148454,Timber_Modern,489654.0,2.02040816,1.0,NH,2,50902124516
688,116.764335445,-31.870849253,Timber_Modern,378903.0,2.02040816,1.0,NH,2,50902124516
677,116.763815935,-31.871420533,Timber_Modern,541797.0,2.02040816,1.0,NH,2,50902124516
681,116.765045696,-31.87098339,Timber_Modern,549247.0,2.02040816,1.0,NH,2,50902124516
1445,116.778059658,-31.894227934,UA1_base,487548.0,2.02040816,1.0,NH,2,50902124506
1489,116.776514793,-31.895037446,Timber_Modern,735811.0,2.02040816,1.0,NH,2,50902124506
1488,116.778779445,-31.894929875,Timber_Modern,664401.0,2.02040816,1.0,NH,2,50902124506
1451,116.778341029,-31.895584722,Timber_Modern,506027.0,2.02040816,1.0,NH,2,50902124506
1457,116.780456965,-31.893293995,ISS_SS_S_Modern,341910.0,2.02040816,1.0,NH,2,50902124506
1448,116.780411755,-31.895484289,Timber_Modern,487756.0,2.02040816,1.0,NH,2,50902124506
1458,116.779733014,-31.895941641,UA8_base,360284.0,2.02040816,1.0,NH,2,50902124506
1490,116.780434955,-31.896851785,Timber_Modern,442343.0,2.02040816,1.0,NH,2,50902124506
